n,h,d,g,t,h_prob,cpu_time_poly,wall_time_poly,cpu_time_ddsim,wall_time_ddsim,cpu_time_aer,wall_time_aer
6,61,433,1017,67,0.05,-1,-1,0.01,0.010968,0.01,0.010646
6,62,513,1317,68,0.05,-1,-1,0.01,0.014832,0.02,0.014368
6,63,500,1261,69,0.05,-1,-1,0.01,0.014079,0.01,0.01314
6,64,554,1338,70,0.05,-1,-1,0.02,0.017725,0.01,0.014043
6,65,545,1331,71,0.05,-1,-1,0.01,0.015705,0.02,0.013465
6,66,471,1162,72,0.05,-1,-1,0.01,0.014337,0.01,0.012173
6,67,505,1276,73,0.05,-1,-1,0.01,0.014588,0.02,0.014023
6,68,421,1051,74,0.05,-1,-1,0.01,0.012915,0.01,0.011054
6,69,504,1235,75,0.05,-1,-1,0.01,0.014951,0.01,0.012729
6,70,559,1407,76,0.05,-1,-1,0.02,0.018565,0.02,0.014274
6,71,511,1277,77,0.05,-1,-1,0.01,0.014344,0.02,0.013628
6,72,638,1554,78,0.05,-1,-1,0.01,0.016582,0.02,0.016159
6,73,607,1557,79,0.05,-1,-1,0.02,0.018842,0.01,0.016091
6,74,601,1504,80,0.05,-1,-1,0.02,0.018295,0.02,0.015697
6,75,450,1180,81,0.05,-1,-1,0.02,0.015465,0.01,0.012033
6,76,620,1516,82,0.05,-1,-1,0.03,0.018528,0.01,0.015279
6,77,606,1500,83,0.05,-1,-1,0.02,0.018813,0.02,0.015685
6,78,562,1372,84,0.05,-1,-1,0.01,0.016336,0.02,0.014006
6,79,766,1902,85,0.05,-1,-1,0.02,0.024385,0.02,0.018957
6,80,700,1706,86,0.05,-1,-1,0.02,0.02147,0.02,0.01827
6,81,613,1523,87,0.05,-1,-1,0.02,0.018125,0.01,0.01655
6,82,532,1358,88,0.05,-1,-1,0.02,0.016434,0.01,0.013777
6,83,598,1492,89,0.05,-1,-1,0.02,0.019976,0.01,0.015537
6,84,770,1943,90,0.05,-1,-1,0.03,0.02343,0.02,0.019582
6,85,712,1795,91,0.05,-1,-1,0.02,0.020934,0.02,0.018787
6,86,628,1583,92,0.05,-1,-1,0.01,0.017825,0.02,0.016849
6,87,580,1437,93,0.05,-1,-1,0.02,0.020303,0.02,0.015202
6,88,655,1606,94,0.05,-1,-1,0.02,0.020674,0.02,0.016577
6,89,759,1915,95,0.05,-1,-1,0.03,0.02324,0.02,0.019875
6,90,697,1717,96,0.05,-1,-1,0.02,0.021824,0.02,0.018417
6,91,777,1918,97,0.05,-1,-1,0.02,0.022566,0.02,0.020127
6,92,746,1867,98,0.05,-1,-1,0.03,0.024278,0.02,0.019147
6,93,672,1653,99,0.05,-1,-1,0.02,0.021117,0.02,0.017454
6,94,872,2229,100,0.05,-1,-1,0.02,0.025282,0.02,0.02253
6,95,754,1890,101,0.05,-1,-1,0.02,0.022951,0.02,0.019348
6,96,834,2113,102,0.05,-1,-1,0.02,0.026278,0.03,0.021668
6,97,698,1702,103,0.05,-1,-1,0.02,0.020058,0.02,0.017935
6,98,825,2065,104,0.05,-1,-1,0.03,0.027822,0.02,0.021989
6,99,893,2224,105,0.05,-1,-1,0.04,0.031416,0.02,0.024355
7,1,8,23,8,0.05,0.0,0.00017,0.0,0.001803,0.0,0.001436
7,2,18,38,9,0.05,0.0,0.000243,0.0,0.001765,0.0,0.001505
7,3,24,69,10,0.05,0.0,0.000619,0.0,0.001816,0.01,0.001198
7,4,11,38,11,0.05,0.0,0.000666,0.0,0.00157,0.0,0.000822
7,5,44,111,12,0.05,0.0,0.002904,0.0,0.002216,0.0,0.002346
7,6,31,90,13,0.05,0.0,0.004401,0.01,0.002047,0.0,0.00156
7,7,58,161,14,0.05,0.02,0.015209,0.0,0.002324,0.0,0.00238
7,8,51,142,15,0.05,0.02,0.027122,0.0,0.00189,0.01,0.001996
7,9,45,113,16,0.05,0.04,0.043204,0.0,0.001936,0.01,0.001969
7,10,83,227,17,0.05,0.17,0.169719,0.0,0.00225,0.01,0.003238
7,11,75,197,18,0.05,0.29,0.295386,0.01,0.003211,0.01,0.003108
7,12,51,159,19,0.05,0.48,0.474438,0.0,0.002697,0.0,0.002664
7,13,91,253,20,0.05,-1,-1,0.0,0.003471,0.01,0.003902
7,14,78,220,21,0.05,-1,-1,0.0,0.002824,0.0,0.003105
7,15,93,248,22,0.05,-1,-1,0.01,0.003278,0.0,0.003448
7,16,142,400,23,0.05,-1,-1,0.01,0.003574,0.0,0.004908
7,17,145,384,24,0.05,-1,-1,0.01,0.004687,0.0,0.005103
7,18,118,331,25,0.05,-1,-1,0.0,0.003763,0.0,0.004131
7,19,134,358,26,0.05,-1,-1,0.0,0.004946,0.01,0.004632
7,20,113,327,27,0.05,-1,-1,0.0,0.003344,0.01,0.004078
7,21,150,406,28,0.05,-1,-1,0.0,0.004415,0.01,0.005073
7,22,109,302,29,0.05,-1,-1,0.01,0.00498,0.0,0.004128
7,23,219,591,30,0.05,-1,-1,0.01,0.0071,0.01,0.00662
7,24,175,469,31,0.05,-1,-1,0.01,0.007558,0.01,0.005981
7,25,164,428,32,0.05,-1,-1,0.01,0.006524,0.0,0.005187
7,26,175,511,33,0.05,-1,-1,0.01,0.006582,0.01,0.006251
7,27,241,656,34,0.05,-1,-1,0.01,0.01333,0.01,0.007637
7,28,304,833,35,0.05,-1,-1,0.01,0.01007,0.01,0.008828
7,29,203,589,36,0.05,-1,-1,0.01,0.010049,0.01,0.006403
7,30,275,752,37,0.05,-1,-1,0.01,0.011052,0.01,0.008354
7,31,237,683,38,0.05,-1,-1,0.01,0.008043,0.0,0.007878
7,32,241,682,39,0.05,-1,-1,0.01,0.007244,0.01,0.008371
7,33,230,658,40,0.05,-1,-1,0.01,0.006688,0.01,0.007406
7,34,138,402,41,0.05,-1,-1,0.0,0.005159,0.01,0.005266
7,35,314,873,42,0.05,-1,-1,0.02,0.015702,0.01,0.009918
7,36,289,779,43,0.05,-1,-1,0.01,0.009869,0.01,0.009
7,37,184,511,44,0.05,-1,-1,0.01,0.008129,0.0,0.006139
7,38,271,746,45,0.05,-1,-1,0.01,0.008067,0.01,0.008574
7,39,312,889,46,0.05,-1,-1,0.02,0.015067,0.01,0.009645
7,40,287,800,47,0.05,-1,-1,0.01,0.016256,0.01,0.008583
7,41,309,872,48,0.05,-1,-1,0.02,0.012115,0.01,0.009842
7,42,298,839,49,0.05,-1,-1,0.01,0.01134,0.01,0.009308
7,43,315,866,50,0.05,-1,-1,0.01,0.01237,0.01,0.009219
7,44,318,864,51,0.05,-1,-1,0.01,0.01057,0.01,0.00932
7,45,364,1025,52,0.05,-1,-1,0.02,0.018621,0.01,0.011247
7,46,320,929,53,0.05,-1,-1,0.02,0.017182,0.01,0.009753
7,47,311,861,54,0.05,-1,-1,0.02,0.015193,0.01,0.009823
7,48,367,1030,55,0.05,-1,-1,0.02,0.012378,0.01,0.011203
7,49,356,1032,56,0.05,-1,-1,0.02,0.019779,0.02,0.011662
7,50,422,1167,57,0.05,-1,-1,0.02,0.017274,0.01,0.012352
7,51,386,984,58,0.05,-1,-1,0.01,0.015835,0.01,0.010304
7,52,369,1005,59,0.05,-1,-1,0.02,0.019583,0.02,0.010953
7,53,445,1225,60,0.05,-1,-1,0.02,0.020301,0.01,0.013524
7,54,433,1165,61,0.05,-1,-1,0.02,0.025012,0.02,0.012223
7,55,387,1083,62,0.05,-1,-1,0.03,0.022262,0.01,0.01176
7,56,417,1105,63,0.05,-1,-1,0.02,0.019309,0.01,0.011874
7,57,519,1434,64,0.05,-1,-1,0.02,0.023463,0.01,0.015188
7,58,530,1495,65,0.05,-1,-1,0.03,0.026639,0.02,0.015383
7,59,388,1096,66,0.05,-1,-1,0.02,0.018759,0.01,0.011448
7,60,391,1145,67,0.05,-1,-1,0.02,0.022377,0.01,0.012178
7,61,298,820,68,0.05,-1,-1,0.01,0.015425,0.01,0.009082
7,62,490,1358,69,0.05,-1,-1,0.03,0.028847,0.01,0.014354
7,63,447,1199,70,0.05,-1,-1,0.03,0.021001,0.02,0.012831
7,64,496,1367,71,0.05,-1,-1,0.02,0.027003,0.02,0.014157
7,65,416,1188,72,0.05,-1,-1,0.02,0.021028,0.01,0.012465
7,66,455,1260,73,0.05,-1,-1,0.02,0.024312,0.02,0.013456
7,67,488,1415,74,0.05,-1,-1,0.03,0.029626,0.01,0.014866
7,68,425,1217,75,0.05,-1,-1,0.02,0.023756,0.01,0.013042
7,69,565,1607,76,0.05,-1,-1,0.03,0.031601,0.01,0.016689
7,70,424,1215,77,0.05,-1,-1,0.02,0.018746,0.01,0.013325
7,71,629,1736,78,0.05,-1,-1,0.04,0.038309,0.02,0.017982
7,72,539,1493,79,0.05,-1,-1,0.03,0.029019,0.02,0.01529
7,73,533,1481,80,0.05,-1,-1,0.03,0.026597,0.01,0.015244
7,74,543,1488,81,0.05,-1,-1,0.03,0.030336,0.01,0.015231
7,75,484,1358,82,0.05,-1,-1,0.02,0.02858,0.02,0.013941
7,76,543,1487,83,0.05,-1,-1,0.03,0.02791,0.02,0.01515
7,77,511,1401,84,0.05,-1,-1,0.03,0.029438,0.01,0.014685
7,78,634,1733,85,0.05,-1,-1,0.03,0.031412,0.02,0.018451
7,79,634,1734,86,0.05,-1,-1,0.04,0.035582,0.01,0.018151
7,80,554,1469,87,0.05,-1,-1,0.04,0.041128,0.02,0.016443
7,81,669,1847,88,0.05,-1,-1,0.03,0.036854,0.02,0.019168
7,82,508,1475,89,0.05,-1,-1,0.03,0.030938,0.01,0.015461
7,83,533,1566,90,0.05,-1,-1,0.03,0.029549,0.02,0.016168
7,84,654,1872,91,0.05,-1,-1,0.04,0.036697,0.02,0.019573
7,85,566,1706,92,0.05,-1,-1,0.03,0.030013,0.02,0.017675
7,86,619,1678,93,0.05,-1,-1,0.04,0.036787,0.02,0.017955
7,87,560,1521,94,0.05,-1,-1,0.03,0.031545,0.02,0.017016
7,88,712,1990,95,0.05,-1,-1,0.04,0.039493,0.02,0.020717
7,89,630,1838,96,0.05,-1,-1,0.03,0.036102,0.02,0.019149
7,90,798,2144,97,0.05,-1,-1,0.04,0.042565,0.02,0.022041
7,91,750,2060,98,0.05,-1,-1,0.04,0.038958,0.02,0.021006
7,92,729,2109,99,0.05,-1,-1,0.03,0.035248,0.02,0.021388
7,93,684,1882,100,0.05,-1,-1,0.04,0.037444,0.02,0.019423
7,94,549,1557,101,0.05,-1,-1,0.03,0.033361,0.02,0.016441
7,95,671,1827,102,0.05,-1,-1,0.04,0.039879,0.02,0.01959
7,96,583,1624,103,0.05,-1,-1,0.04,0.035167,0.01,0.016511
7,97,757,2071,104,0.05,-1,-1,0.05,0.044357,0.02,0.022018
7,98,847,2354,105,0.05,-1,-1,0.05,0.048282,0.03,0.025148
7,99,564,1567,106,0.05,-1,-1,0.03,0.033742,0.02,0.016587
8,1,11,27,9,0.05,0.01,0.00018,0.0,0.001817,0.0,0.001462
8,2,19,55,10,0.05,0.0,0.000291,0.0,0.002003,0.0,0.001342
8,3,15,40,11,0.05,0.0,0.000383,0.0,0.001718,0.0,0.000791
8,4,24,90,12,0.05,0.0,0.001233,0.01,0.001832,0.0,0.001829
8,5,53,137,13,0.05,0.01,0.003372,0.0,0.001892,0.0,0.002766
8,6,33,92,14,0.05,0.01,0.004637,0.0,0.00197,0.0,0.001797
8,7,46,115,15,0.05,0.01,0.011436,0.0,0.001791,0.0,0.002504
8,8,53,163,16,0.05,0.03,0.030695,0.0,0.002506,0.0,0.002913
8,9,85,238,17,0.05,0.09,0.088703,0.01,0.003218,0.0,0.003181
8,10,85,261,18,0.05,0.2,0.194578,0.0,0.002593,0.0,0.003384
8,11,95,288,19,0.05,0.43,0.429346,0.0,0.0032,0.01,0.003729
8,12,129,366,20,0.05,-1,-1,0.0,0.003633,0.01,0.004802
8,13,78,237,21,0.05,-1,-1,0.01,0.004148,0.0,0.003535
8,14,67,196,22,0.05,-1,-1,0.01,0.002414,0.0,0.003174
8,15,74,226,23,0.05,-1,-1,0.0,0.003885,0.01,0.003366
8,16,134,413,24,0.05,-1,-1,0.0,0.003967,0.01,0.005019
8,17,155,491,25,0.05,-1,-1,0.0,0.005393,0.01,0.00575
8,18,135,408,26,0.05,-1,-1,0.0,0.004544,0.01,0.005112
8,19,138,463,27,0.05,-1,-1,0.01,0.005756,0.0,0.005736
8,20,142,460,28,0.05,-1,-1,0.0,0.0037,0.01,0.005275
8,21,142,441,29,0.05,-1,-1,0.01,0.006077,0.01,0.005441
8,22,157,481,30,0.05,-1,-1,0.0,0.005969,0.01,0.005459
8,23,116,374,31,0.05,-1,-1,0.01,0.007693,0.01,0.004998
8,24,162,545,32,0.05,-1,-1,0.0,0.004839,0.01,0.006609
8,25,212,631,33,0.05,-1,-1,0.01,0.01333,0.01,0.007338
8,26,171,510,34,0.05,-1,-1,0.01,0.005876,0.01,0.006244
8,27,140,415,35,0.05,-1,-1,0.02,0.011367,0.0,0.004973
8,28,232,688,36,0.05,-1,-1,0.01,0.01225,0.01,0.007802
8,29,197,594,37,0.05,-1,-1,0.0,0.006013,0.01,0.006962
8,30,198,580,38,0.05,-1,-1,0.01,0.010044,0.0,0.006634
8,31,158,500,39,0.05,-1,-1,0.02,0.013118,0.0,0.006077
8,32,188,605,40,0.05,-1,-1,0.01,0.009582,0.01,0.006677
8,33,193,575,41,0.05,-1,-1,0.02,0.015244,0.0,0.006523
8,34,214,602,42,0.05,-1,-1,0.02,0.018172,0.01,0.0078
8,35,214,662,43,0.05,-1,-1,0.02,0.013917,0.01,0.00768
8,36,230,709,44,0.05,-1,-1,0.01,0.010995,0.01,0.008398
8,37,228,697,45,0.05,-1,-1,0.02,0.014287,0.01,0.007855
8,38,297,863,46,0.05,-1,-1,0.01,0.012252,0.01,0.009477
8,39,261,751,47,0.05,-1,-1,0.02,0.021215,0.01,0.008568
8,40,210,649,48,0.05,-1,-1,0.02,0.018908,0.01,0.007315
8,41,340,1071,49,0.05,-1,-1,0.03,0.024089,0.01,0.011536
8,42,251,831,50,0.05,-1,-1,0.02,0.019159,0.01,0.009024
8,43,278,863,51,0.05,-1,-1,0.02,0.02053,0.01,0.0098
8,44,254,729,52,0.05,-1,-1,0.02,0.013877,0.01,0.008759
8,45,334,1034,53,0.05,-1,-1,0.02,0.028678,0.02,0.011502
8,46,286,845,54,0.05,-1,-1,0.02,0.025303,0.01,0.009776
8,47,336,1027,55,0.05,-1,-1,0.02,0.021205,0.01,0.010932
8,48,288,924,56,0.05,-1,-1,0.02,0.024525,0.01,0.01004
8,49,258,802,57,0.05,-1,-1,0.02,0.021431,0.01,0.00901
8,50,336,1117,58,0.05,-1,-1,0.03,0.028207,0.01,0.012179
8,51,381,1119,59,0.05,-1,-1,0.03,0.032972,0.01,0.012147
8,52,290,927,60,0.05,-1,-1,0.02,0.023018,0.01,0.010147
8,53,311,922,61,0.05,-1,-1,0.03,0.035195,0.01,0.01059
8,54,328,1044,62,0.05,-1,-1,0.02,0.020949,0.01,0.01107
8,55,273,840,63,0.05,-1,-1,0.02,0.023208,0.01,0.009454
8,56,378,1166,64,0.05,-1,-1,0.03,0.028458,0.01,0.012378
8,57,369,1136,65,0.05,-1,-1,0.03,0.033412,0.01,0.011883
8,58,321,988,66,0.05,-1,-1,0.03,0.031824,0.01,0.010313
8,59,356,1098,67,0.05,-1,-1,0.03,0.03407,0.02,0.012032
8,60,338,1081,68,0.05,-1,-1,0.04,0.038149,0.01,0.011411
8,61,392,1216,69,0.05,-1,-1,0.04,0.03569,0.01,0.013021
8,62,406,1333,70,0.05,-1,-1,0.03,0.03476,0.02,0.014343
8,63,372,1112,71,0.05,-1,-1,0.03,0.030294,0.01,0.012111
8,64,439,1378,72,0.05,-1,-1,0.03,0.033648,0.02,0.014254
8,65,442,1296,73,0.05,-1,-1,0.04,0.042064,0.02,0.013872
8,66,435,1328,74,0.05,-1,-1,0.04,0.031718,0.01,0.014656
8,67,469,1428,75,0.05,-1,-1,0.06,0.05196,0.01,0.014884
8,68,512,1537,76,0.05,-1,-1,0.06,0.053833,0.01,0.016375
8,69,402,1299,77,0.05,-1,-1,0.04,0.042047,0.01,0.01387
8,70,456,1366,78,0.05,-1,-1,0.04,0.039403,0.01,0.015018
8,71,502,1542,79,0.05,-1,-1,0.05,0.054294,0.02,0.01673
8,72,473,1408,80,0.05,-1,-1,0.05,0.047126,0.02,0.015246
8,73,550,1622,81,0.05,-1,-1,0.05,0.050288,0.01,0.016644
8,74,436,1370,82,0.05,-1,-1,0.04,0.042686,0.02,0.014747
8,75,511,1561,83,0.05,-1,-1,0.05,0.055451,0.02,0.016563
8,76,510,1492,84,0.05,-1,-1,0.05,0.044966,0.01,0.015969
8,77,588,1778,85,0.05,-1,-1,0.06,0.058953,0.02,0.019144
8,78,520,1577,86,0.05,-1,-1,0.06,0.05904,0.02,0.016575
8,79,452,1369,87,0.05,-1,-1,0.04,0.044814,0.02,0.015135
8,80,640,1839,88,0.05,-1,-1,0.06,0.060757,0.02,0.019009
8,81,535,1641,89,0.05,-1,-1,0.06,0.06245,0.02,0.018416
8,82,463,1424,90,0.05,-1,-1,0.04,0.047697,0.02,0.015338
8,83,674,1962,91,0.05,-1,-1,0.08,0.07316,0.02,0.020869
8,84,492,1482,92,0.05,-1,-1,0.05,0.052438,0.02,0.016193
8,85,550,1638,93,0.05,-1,-1,0.05,0.050585,0.02,0.017245
8,86,607,1833,94,0.05,-1,-1,0.06,0.060666,0.02,0.020087
8,87,575,1812,95,0.05,-1,-1,0.06,0.053905,0.02,0.019125
8,88,608,1921,96,0.05,-1,-1,0.07,0.070273,0.02,0.019506
8,89,554,1721,97,0.05,-1,-1,0.07,0.067479,0.02,0.017849
8,90,648,1977,98,0.05,-1,-1,0.06,0.060061,0.02,0.020132
8,91,685,2100,99,0.05,-1,-1,0.08,0.0832,0.03,0.021733
8,92,700,2090,100,0.05,-1,-1,0.07,0.068357,0.02,0.021992
8,93,742,2215,101,0.05,-1,-1,0.09,0.083815,0.02,0.023084
8,94,645,2016,102,0.05,-1,-1,0.07,0.06923,0.02,0.020693
8,95,590,1780,103,0.05,-1,-1,0.06,0.062187,0.02,0.018863
8,96,667,1995,104,0.05,-1,-1,0.07,0.066927,0.02,0.020943
8,97,721,2130,105,0.05,-1,-1,0.07,0.070325,0.02,0.022402
8,98,612,1926,106,0.05,-1,-1,0.07,0.070206,0.02,0.019786
8,99,647,2018,107,0.05,-1,-1,0.07,0.071988,0.02,0.021188
9,1,12,44,10,0.05,0.0,0.000215,0.0,0.002037,0.0,0.0015
9,2,21,52,11,0.05,0.0,0.00029,0.0,0.001849,0.01,0.001825
9,3,35,101,12,0.05,0.0,0.000779,0.01,0.001687,0.0,0.002125
9,4,24,81,13,0.05,0.0,0.001116,0.01,0.00177,0.0,0.002213
9,5,36,115,14,0.05,0.0,0.002921,0.0,0.002647,0.01,0.002771
9,6,31,82,15,0.05,0.01,0.004016,0.0,0.001518,0.0,0.001572
9,7,49,169,16,0.05,0.01,0.015879,0.01,0.002462,0.0,0.002963
9,8,45,137,17,0.05,0.03,0.025496,0.0,0.00269,0.0,0.002559
9,9,45,142,18,0.05,0.05,0.053319,0.01,0.002732,0.01,0.002534
9,10,59,169,19,0.05,0.13,0.125862,0.0,0.002645,0.0,0.00298
9,11,84,234,20,0.05,0.35,0.346977,0.0,0.003162,0.0,0.003438
9,12,71,215,21,0.05,0.64,0.637036,0.0,0.003537,0.0,0.003417
9,13,83,280,22,0.05,-1,-1,0.0,0.003669,0.01,0.004238
9,14,73,209,23,0.05,-1,-1,0.01,0.002768,0.0,0.003531
9,15,70,226,24,0.05,-1,-1,0.0,0.003422,0.01,0.003572
9,16,84,272,25,0.05,-1,-1,0.0,0.003473,0.0,0.004079
9,17,114,391,26,0.05,-1,-1,0.0,0.004544,0.01,0.005105
9,18,97,316,27,0.05,-1,-1,0.0,0.003408,0.01,0.004326
9,19,116,396,28,0.05,-1,-1,0.0,0.005925,0.01,0.00518
9,20,84,294,29,0.05,-1,-1,0.0,0.003738,0.01,0.004108
9,21,107,347,30,0.05,-1,-1,0.01,0.004929,0.0,0.004535
9,22,86,297,31,0.05,-1,-1,0.01,0.00521,0.0,0.004486
9,23,130,448,32,0.05,-1,-1,0.01,0.006181,0.0,0.005454
9,24,105,342,33,0.05,-1,-1,0.01,0.007411,0.0,0.004608
9,25,110,376,34,0.05,-1,-1,0.0,0.005188,0.01,0.004825
9,26,164,544,35,0.05,-1,-1,0.01,0.008558,0.0,0.006401
9,27,170,536,36,0.05,-1,-1,0.01,0.009591,0.0,0.006692
9,28,178,594,37,0.05,-1,-1,0.02,0.019416,0.01,0.00739
9,29,159,517,38,0.05,-1,-1,0.01,0.016914,0.01,0.006071
9,30,221,724,39,0.05,-1,-1,0.02,0.020397,0.01,0.008414
9,31,149,572,40,0.05,-1,-1,0.01,0.014874,0.01,0.007142
9,32,169,628,41,0.05,-1,-1,0.01,0.012772,0.01,0.008094
9,33,283,928,42,0.05,-1,-1,0.02,0.022831,0.01,0.010941
9,34,303,1012,43,0.05,-1,-1,0.03,0.029154,0.01,0.011126
9,35,263,855,44,0.05,-1,-1,0.01,0.014627,0.01,0.00969
9,36,254,801,45,0.05,-1,-1,0.03,0.024578,0.01,0.009475
9,37,219,739,46,0.05,-1,-1,0.01,0.015707,0.01,0.008334
9,38,252,832,47,0.05,-1,-1,0.02,0.020669,0.01,0.009282
9,39,232,785,48,0.05,-1,-1,0.03,0.021755,0.01,0.008999
9,40,251,808,49,0.05,-1,-1,0.03,0.036579,0.01,0.009207
9,41,223,785,50,0.05,-1,-1,0.02,0.018083,0.01,0.00911
9,42,274,912,51,0.05,-1,-1,0.04,0.036095,0.01,0.010633
9,43,391,1294,52,0.05,-1,-1,0.05,0.051948,0.02,0.015523
9,44,248,858,53,0.05,-1,-1,0.02,0.021393,0.01,0.010692
9,45,329,1078,54,0.05,-1,-1,0.04,0.042082,0.01,0.011973
9,46,233,711,55,0.05,-1,-1,0.04,0.039789,0.01,0.008719
9,47,223,748,56,0.05,-1,-1,0.03,0.032202,0.01,0.008922
9,48,324,1079,57,0.05,-1,-1,0.06,0.056962,0.01,0.01277
9,49,278,915,58,0.05,-1,-1,0.04,0.045692,0.01,0.010133
9,50,282,922,59,0.05,-1,-1,0.04,0.044365,0.01,0.010222
9,51,368,1226,60,0.05,-1,-1,0.04,0.046298,0.02,0.013273
9,52,265,897,61,0.05,-1,-1,0.05,0.052872,0.01,0.01033
9,53,292,985,62,0.05,-1,-1,0.06,0.055457,0.01,0.011412
9,54,367,1208,63,0.05,-1,-1,0.05,0.054852,0.01,0.01326
9,55,332,1182,64,0.05,-1,-1,0.07,0.074307,0.01,0.013499
9,56,305,1020,65,0.05,-1,-1,0.04,0.04606,0.01,0.011559
9,57,298,996,66,0.05,-1,-1,0.05,0.048159,0.01,0.010899
9,58,398,1308,67,0.05,-1,-1,0.07,0.068941,0.01,0.014097
9,59,417,1449,68,0.05,-1,-1,0.04,0.040351,0.02,0.015834
9,60,389,1255,69,0.05,-1,-1,0.08,0.072204,0.02,0.014341
9,61,426,1474,70,0.05,-1,-1,0.09,0.084998,0.01,0.016238
9,62,267,932,71,0.05,-1,-1,0.03,0.032311,0.01,0.01089
9,63,371,1270,72,0.05,-1,-1,0.05,0.048053,0.01,0.014022
9,64,322,1085,73,0.05,-1,-1,0.05,0.052026,0.02,0.01236
9,65,304,1037,74,0.05,-1,-1,0.06,0.063736,0.01,0.01125
9,66,295,949,75,0.05,-1,-1,0.04,0.039747,0.01,0.01127
9,67,457,1438,76,0.05,-1,-1,0.09,0.092247,0.02,0.015609
9,68,362,1230,77,0.05,-1,-1,0.04,0.041789,0.02,0.013973
9,69,441,1430,78,0.05,-1,-1,0.09,0.082717,0.01,0.015713
9,70,461,1478,79,0.05,-1,-1,0.08,0.078202,0.02,0.016279
9,71,392,1322,80,0.05,-1,-1,0.07,0.070227,0.01,0.014371
9,72,528,1745,81,0.05,-1,-1,0.12,0.112707,0.02,0.019032
9,73,386,1341,82,0.05,-1,-1,0.07,0.072158,0.02,0.014459
9,74,433,1396,83,0.05,-1,-1,0.09,0.083015,0.01,0.015368
9,75,461,1516,84,0.05,-1,-1,0.08,0.074979,0.01,0.016742
9,76,495,1718,85,0.05,-1,-1,0.11,0.107511,0.02,0.018398
9,77,425,1474,86,0.05,-1,-1,0.08,0.086236,0.02,0.01646
9,78,515,1717,87,0.05,-1,-1,0.1,0.102267,0.02,0.018773
9,79,449,1461,88,0.05,-1,-1,0.08,0.082652,0.02,0.016024
9,80,537,1838,89,0.05,-1,-1,0.12,0.121678,0.02,0.019808
9,81,551,1889,90,0.05,-1,-1,0.1,0.100511,0.03,0.020108
9,82,458,1546,91,0.05,-1,-1,0.11,0.106164,0.02,0.016906
9,83,661,2072,92,0.05,-1,-1,0.13,0.131874,0.02,0.022417
9,84,449,1565,93,0.05,-1,-1,0.1,0.099491,0.01,0.01721
9,85,503,1680,94,0.05,-1,-1,0.1,0.09965,0.01,0.017965
9,86,520,1751,95,0.05,-1,-1,0.12,0.126107,0.02,0.01843
9,87,504,1632,96,0.05,-1,-1,0.12,0.11467,0.01,0.017394
9,88,520,1826,97,0.05,-1,-1,0.12,0.111138,0.02,0.019342
9,89,553,1865,98,0.05,-1,-1,0.12,0.121028,0.02,0.019956
9,90,522,1807,99,0.05,-1,-1,0.09,0.086876,0.02,0.01932
9,91,520,1796,100,0.05,-1,-1,0.13,0.122521,0.02,0.019544
9,92,500,1694,101,0.05,-1,-1,0.1,0.102779,0.02,0.01881
9,93,626,2151,102,0.05,-1,-1,0.12,0.125628,0.02,0.022618
9,94,501,1683,103,0.05,-1,-1,0.11,0.111559,0.02,0.018421
9,95,568,1923,104,0.05,-1,-1,0.12,0.11821,0.02,0.020256
9,96,557,1853,105,0.05,-1,-1,0.11,0.111863,0.03,0.02024
9,97,523,1820,106,0.05,-1,-1,0.11,0.117262,0.02,0.019064
9,98,555,1925,107,0.05,-1,-1,0.13,0.129575,0.02,0.020394
9,99,704,2345,108,0.05,-1,-1,0.15,0.15147,0.03,0.024443
10,1,3,13,11,0.05,0.0,0.000158,0.0,0.002146,0.0,0.001017
10,2,19,67,12,0.05,0.0,0.000354,0.0,0.00198,0.0,0.001479
10,3,20,75,13,0.05,0.0,0.000626,0.0,0.002022,0.01,0.001753
10,4,8,31,14,0.05,0.0,0.000552,0.01,0.001992,0.0,0.00126
10,5,24,70,15,0.05,0.0,0.001824,0.0,0.001995,0.0,0.001737
10,6,32,123,16,0.05,0.01,0.005827,0.0,0.002697,0.0,0.00236
10,7,41,154,17,0.05,0.01,0.014403,0.0,0.002666,0.01,0.002989
10,8,45,151,18,0.05,0.03,0.028035,0.0,0.002763,0.0,0.002748
10,9,21,97,19,0.05,0.04,0.036763,0.0,0.002359,0.0,0.002346
10,10,55,216,20,0.05,0.16,0.158187,0.01,0.003047,0.0,0.003656
10,11,69,242,21,0.05,0.35,0.353456,0.01,0.003476,0.0,0.003618
10,12,42,146,22,0.05,0.44,0.439438,0.01,0.003402,0.0,0.002482
10,13,62,227,23,0.05,-1,-1,0.0,0.00335,0.0,0.003956
10,14,37,164,24,0.05,-1,-1,0.0,0.00251,0.0,0.002534
10,15,97,331,25,0.05,-1,-1,0.0,0.003909,0.01,0.004582
10,16,71,259,26,0.05,-1,-1,0.01,0.005171,0.0,0.00426
10,17,123,452,27,0.05,-1,-1,0.0,0.004002,0.01,0.005832
10,18,100,360,28,0.05,-1,-1,0.0,0.004133,0.01,0.005499
10,19,134,515,29,0.05,-1,-1,0.0,0.005419,0.01,0.006753
10,20,153,506,30,0.05,-1,-1,0.01,0.006777,0.0,0.006864
10,21,118,414,31,0.05,-1,-1,0.0,0.005058,0.01,0.005838
